event,date,venue,round,match,team,fan_vote_count,judge,category,score,total_fan_votes
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Mel Charlot,Stylistic Athleticism,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Mel Charlot,Cleanliness,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Mel Charlot,Technical Execution + Authenticity,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Mel Charlot,Spacing,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Mel Charlot,Projection/Communication,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Mel Charlot,Stamina,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Comfort Fedoke,Choreography Complexity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Comfort Fedoke,Staging,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Comfort Fedoke,Musicality,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Comfort Fedoke,Creativity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Comfort Fedoke,Stylistic Athleticism,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Comfort Fedoke,Cleanliness,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Comfort Fedoke,Technical Execution + Authenticity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Comfort Fedoke,Spacing,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Comfort Fedoke,Projection/Communication,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Comfort Fedoke,Stamina,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Comfort Fedoke,Choreography Complexity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Comfort Fedoke,Staging,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Comfort Fedoke,Musicality,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Comfort Fedoke,Creativity,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Comfort Fedoke,Stylistic Athleticism,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Comfort Fedoke,Cleanliness,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Comfort Fedoke,Technical Execution + Authenticity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Comfort Fedoke,Spacing,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Comfort Fedoke,Projection/Communication,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Comfort Fedoke,Stamina,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Shaun Evaristo,Choreography Complexity,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Shaun Evaristo,Staging,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Shaun Evaristo,Musicality,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Shaun Evaristo,Creativity,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Shaun Evaristo,Stylistic Athleticism,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Shaun Evaristo,Cleanliness,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Shaun Evaristo,Technical Execution + Authenticity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Shaun Evaristo,Spacing,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Shaun Evaristo,Projection/Communication,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Shaun Evaristo,Stamina,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Shaun Evaristo,Choreography Complexity,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Shaun Evaristo,Staging,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Shaun Evaristo,Musicality,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Shaun Evaristo,Creativity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Shaun Evaristo,Stylistic Athleticism,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Shaun Evaristo,Cleanliness,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Shaun Evaristo,Technical Execution + Authenticity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Shaun Evaristo,Spacing,7.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Shaun Evaristo,Projection/Communication,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Shaun Evaristo,Stamina,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Chonique Sneed,Choreography Complexity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Chonique Sneed,Staging,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Chonique Sneed,Musicality,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Chonique Sneed,Creativity,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Chonique Sneed,Stylistic Athleticism,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Chonique Sneed,Cleanliness,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Chonique Sneed,Technical Execution + Authenticity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Chonique Sneed,Spacing,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Chonique Sneed,Projection/Communication,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Chonique Sneed,Stamina,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Chonique Sneed,Choreography Complexity,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Chonique Sneed,Staging,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Chonique Sneed,Musicality,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Chonique Sneed,Creativity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Chonique Sneed,Stylistic Athleticism,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Chonique Sneed,Cleanliness,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Chonique Sneed,Technical Execution + Authenticity,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Chonique Sneed,Spacing,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Chonique Sneed,Projection/Communication,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Chonique Sneed,Stamina,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Arnel Calvario,Choreography Complexity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Arnel Calvario,Staging,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Arnel Calvario,Musicality,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Arnel Calvario,Creativity,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Arnel Calvario,Stylistic Athleticism,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Arnel Calvario,Cleanliness,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Arnel Calvario,Technical Execution + Authenticity,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Arnel Calvario,Spacing,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Arnel Calvario,Projection/Communication,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,BROTHERHOOD,8432,Arnel Calvario,Stamina,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Arnel Calvario,Choreography Complexity,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Arnel Calvario,Staging,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Arnel Calvario,Musicality,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Arnel Calvario,Creativity,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Arnel Calvario,Stylistic Athleticism,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Arnel Calvario,Cleanliness,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Arnel Calvario,Technical Execution + Authenticity,8.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Arnel Calvario,Spacing,9.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Arnel Calvario,Projection/Communication,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,1,3,ROYAL FAMILY,2089,Arnel Calvario,Stamina,10.0,10521
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Stephen Grey,Choreography Complexity,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Stephen Grey,Staging,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Stephen Grey,Musicality,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Stephen Grey,Creativity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Stephen Grey,Stylistic Athleticism,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Stephen Grey,Cleanliness,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Stephen Grey,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Stephen Grey,Spacing,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Stephen Grey,Projection/Communication,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Stephen Grey,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Stephen Grey,Choreography Complexity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Stephen Grey,Staging,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Stephen Grey,Musicality,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Stephen Grey,Creativity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Stephen Grey,Stylistic Athleticism,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Stephen Grey,Cleanliness,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Stephen Grey,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Stephen Grey,Spacing,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Stephen Grey,Projection/Communication,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Stephen Grey,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Stephen Grey,Choreography Complexity,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Stephen Grey,Staging,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Stephen Grey,Musicality,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Stephen Grey,Creativity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Stephen Grey,Stylistic Athleticism,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Stephen Grey,Cleanliness,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Stephen Grey,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Stephen Grey,Spacing,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Stephen Grey,Projection/Communication,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Stephen Grey,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Mel Charlot,Choreography Complexity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Mel Charlot,Staging,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Mel Charlot,Musicality,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Mel Charlot,Creativity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Mel Charlot,Stylistic Athleticism,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Mel Charlot,Cleanliness,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Mel Charlot,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Mel Charlot,Spacing,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Mel Charlot,Projection/Communication,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Mel Charlot,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Mel Charlot,Choreography Complexity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Mel Charlot,Staging,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Mel Charlot,Musicality,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Mel Charlot,Creativity,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Mel Charlot,Stylistic Athleticism,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Mel Charlot,Cleanliness,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Mel Charlot,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Mel Charlot,Spacing,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Mel Charlot,Projection/Communication,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Mel Charlot,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Mel Charlot,Choreography Complexity,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Mel Charlot,Staging,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Mel Charlot,Musicality,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Mel Charlot,Creativity,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Mel Charlot,Stylistic Athleticism,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Mel Charlot,Cleanliness,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Mel Charlot,Technical Execution + Authenticity,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Mel Charlot,Spacing,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Mel Charlot,Projection/Communication,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Mel Charlot,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Comfort Fedoke,Choreography Complexity,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Comfort Fedoke,Staging,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Comfort Fedoke,Musicality,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Comfort Fedoke,Creativity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Comfort Fedoke,Stylistic Athleticism,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Comfort Fedoke,Cleanliness,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Comfort Fedoke,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Comfort Fedoke,Spacing,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Comfort Fedoke,Projection/Communication,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Comfort Fedoke,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Comfort Fedoke,Choreography Complexity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Comfort Fedoke,Staging,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Comfort Fedoke,Musicality,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Comfort Fedoke,Creativity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Comfort Fedoke,Stylistic Athleticism,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Comfort Fedoke,Cleanliness,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Comfort Fedoke,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Comfort Fedoke,Spacing,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Comfort Fedoke,Projection/Communication,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Comfort Fedoke,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Comfort Fedoke,Choreography Complexity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Comfort Fedoke,Staging,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Comfort Fedoke,Musicality,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Comfort Fedoke,Creativity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Comfort Fedoke,Stylistic Athleticism,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Comfort Fedoke,Cleanliness,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Comfort Fedoke,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Comfort Fedoke,Spacing,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Comfort Fedoke,Projection/Communication,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Comfort Fedoke,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Shaun Evaristo,Choreography Complexity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Shaun Evaristo,Staging,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Shaun Evaristo,Musicality,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Shaun Evaristo,Creativity,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Shaun Evaristo,Stylistic Athleticism,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Shaun Evaristo,Cleanliness,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Shaun Evaristo,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Shaun Evaristo,Spacing,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Shaun Evaristo,Projection/Communication,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Shaun Evaristo,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Shaun Evaristo,Choreography Complexity,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Shaun Evaristo,Staging,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Shaun Evaristo,Musicality,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Shaun Evaristo,Creativity,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Shaun Evaristo,Stylistic Athleticism,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Shaun Evaristo,Cleanliness,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Shaun Evaristo,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Shaun Evaristo,Spacing,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Shaun Evaristo,Projection/Communication,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Shaun Evaristo,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Shaun Evaristo,Choreography Complexity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Shaun Evaristo,Staging,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Shaun Evaristo,Musicality,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Shaun Evaristo,Creativity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Shaun Evaristo,Stylistic Athleticism,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Shaun Evaristo,Cleanliness,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Shaun Evaristo,Technical Execution + Authenticity,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Shaun Evaristo,Spacing,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Shaun Evaristo,Projection/Communication,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Shaun Evaristo,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Chonique Sneed,Choreography Complexity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Chonique Sneed,Staging,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Chonique Sneed,Musicality,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Chonique Sneed,Creativity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Chonique Sneed,Stylistic Athleticism,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Chonique Sneed,Cleanliness,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Chonique Sneed,Technical Execution + Authenticity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Chonique Sneed,Spacing,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Chonique Sneed,Projection/Communication,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,BROTHERHOOD,6339,Chonique Sneed,Stamina,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Chonique Sneed,Choreography Complexity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Chonique Sneed,Staging,10.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Chonique Sneed,Musicality,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Chonique Sneed,Creativity,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Chonique Sneed,Stylistic Athleticism,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Chonique Sneed,Cleanliness,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Chonique Sneed,Technical Execution + Authenticity,8.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Chonique Sneed,Spacing,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Chonique Sneed,Projection/Communication,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,GRV,981,Chonique Sneed,Stamina,9.0,9153
Sydney,2026-06-20,The Hordern Pavillion,2,1,1MILLION,1833,Chonique Sneed,Choreography Complexity,8.0,9153
